4750,1636650154438,1636650149688
4613,1636650154440,1636650149827
9200,1636650154609,1636650163809
9203,1636650154609,1636650163812
9537,1636650154778,1636650164315
9538,1636650154778,1636650164316
9875,1636650154947,1636650164822
9875,1636650154948,1636650164823
10214,1636650155117,1636650165331
10215,1636650155117,1636650165332
10553,1636650155286,1636650165839
10555,1636650155287,1636650165842
10889,1636650155460,1636650166349
10890,1636650155461,1636650166351
11240,1636650155629,1636650166869
11242,1636650155630,1636650166872
11574,1636650155804,1636650167378
11577,1636650155804,1636650167381
11927,1636650155973,1636650167900
11928,1636650155974,1636650167902
12265,1636650156143,1636650168408
12267,1636650156143,1636650168410
12604,1636650156313,1636650168917
12604,1636650156314,1636650168918
12945,1636650156483,1636650169428
12945,1636650156483,1636650169428
13284,1636650156653,1636650169937
13284,1636650156654,1636650169938
13625,1636650156823,1636650170448
13626,1636650156824,1636650170450
13966,1636650156993,1636650170959
13966,1636650156994,1636650170960
14304,1636650157164,1636650171468
14306,1636650157164,1636650171470
14646,1636650157334,1636650171980
14647,1636650157335,1636650171982
14990,1636650157503,1636650172493
14992,1636650157504,1636650172496
15324,1636650157674,1636650172998
15323,1636650157675,1636650172998
15665,1636650157845,1636650173510
15666,1636650157846,1636650173512
16009,1636650158015,1636650174024
16010,1636650158015,1636650174025
16347,1636650158186,1636650174533
16347,1636650158187,1636650174534
16689,1636650158361,1636650175050
16691,1636650158363,1636650175054
17039,1636650158535,1636650175574
17048,1636650158536,1636650175584
17389,1636650158705,1636650176094
17389,1636650158707,1636650176096
17728,1636650158880,1636650176608
17730,1636650158881,1636650176611
18081,1636650159051,1636650177132
18083,1636650159052,1636650177135
18422,1636650159220,1636650177642
18425,1636650159220,1636650177645
18758,1636650159389,1636650178147
18759,1636650159389,1636650178148
19096,1636650159558,1636650178654
19097,1636650159558,1636650178655
19428,1636650159733,1636650179161
19429,1636650159734,1636650179163
19785,1636650159903,1636650179688
19787,1636650159904,1636650179691
20126,1636650160074,1636650180200
20125,1636650160076,1636650180201
